movieId,title,genres,genre_set,vec,year,rating
5531,Undisputed (2002),Drama,"Set([""Drama""])","[0.12569405138492584, 0.09852715581655502, 0.04515014588832855, 0.06269652396440506, 0.205960214138031, 0.4639087915420532, 0.3950646221637726, 0.31636279821395874, 0.0405409038066864, 0.42152196168899536, 0.09569203853607178, 0.30186834931373596, 0.5340794920921326, 0.25194215774536133, 0.19198951125144958, 0.2671821415424347, 0.1843087077140808, 0.2858027219772339, 0.17200680077075958, 0.06728976964950562, 0.6532845497131348, 0.17472542822360992, 0.21693211793899536, 0.10988830029964447, 0.5311907529830933]",2002,6.2
5532,Amy's O (a.k.a. Amy's Orgasm) (2001),Comedy|Romance,"Set([""Comedy"", ""Romance""])","[0.004366982728242874, 0.3114340603351593, 0.05010092258453369, 0.18513183295726776, 0.6078717708587646, 0.29263633489608765, 0.22079122066497803, 0.0926847904920578, 0.0, 0.5248146653175354, 0.0, 0.0, 0.4813368022441864, 0.035605572164058685, 0.5319901704788208, 0.2699955403804779, 0.031907953321933746, 0.2849145531654358, 0.13298241794109344, 0.07001956552267075, 0.26571255922317505, 0.3301314115524292, 0.0417967364192009, 0.011507918126881123, 0.4223286211490631]",2001,5.2
5538,"Care Bears Movie, The (1985)",Animation|Children|Fantasy,"Set([""Children"", ""Fantasy"", ""Animation""])","[0.140558660030365, 0.32193583250045776, 0.20579232275485992, 0.044031109660863876, 0.5377933979034424, 0.34260866045951843, 0.03143339604139328, 0.30753418803215027, 0.023302452638745308, 0.0, 0.05986243858933449, 0.08447444438934326, 0.48907357454299927, 0.0, 0.7750482559204102, 0.2325494885444641, 0.2692265510559082, 0.4365050792694092, 0.20291076600551605, 0.014965166337788105, 0.3080204129219055, 0.022478757426142693, 0.07074110209941864, 0.04039996862411499, 0.14077389240264893]",1985,5.6
5539,Care Bears Movie II: A New Generation (1986),Animation|Children,"Set([""Children"", ""Animation""])","[0.173500195145607, 0.18147388100624084, 0.11330311745405197, 0.03458710014820099, 0.30213409662246704, 0.5335931777954102, 0.0, 0.3974319100379944, 0.02428860403597355, 0.0, 0.024108076468110085, 0.0, 0.48673713207244873, 0.0, 0.9044375419616699, 0.12527231872081757, 0.48290860652923584, 0.3667055666446686, 0.3339695930480957, 0.00313321384601295, 0.36549773812294006, 0.0, 0.005467050708830357, 0.0458713136613369, 0.0]",1986,5.5
5540,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance,"Set([""Romance"", ""Fantasy"", ""Action"", ""Adventure""])","[0.16619347035884857, 0.070068359375, 0.16312135756015778, 0.004604397341609001, 0.1279929280281067, 0.2620539963245392, 0.19932802021503448, 0.3784864842891693, 0.027429776266217232, 0.20914915204048157, 0.05101471394300461, 0.40053728222846985, 0.5912866592407227, 0.18999342620372772, 0.6755815744400024, 0.281122624874115, 0.1807122677564621, 0.23176997900009155, 0.08120227605104446, 0.0071311574429273605, 0.4559219777584076, 0.025897281244397163, 0.09070885181427002, 0.05698665603995323, 0.8189108371734619]",1981,6.9
5541,Hot Shots! (1991),Action|Comedy|Romance|War,"Set([""Comedy"", ""Romance"", ""War"", ""Action""])","[0.11101651191711426, 0.19698859751224518, 0.09698216617107391, 0.00463808374479413, 0.18010614812374115, 0.2985307574272156, 0.13430975377559662, 0.196427583694458, 0.023961368948221207, 0.42659834027290344, 0.04351148381829262, 0.2277049422264099, 0.5689248442649841, 0.31352266669273376, 0.6789054274559021, 0.25182828307151794, 0.08649493753910065, 0.036660417914390564, 0.05866240710020065, 0.012232881970703602, 0.6069695353507996, 0.07390550523996353, 0.08500641584396362, 0.036931026726961136, 0.7362880110740662]",1991,6.8
5542,"Nightmare City (a.k.a. City of the Walking Dead) (a.k.a. Invasión de los zombies atómicos, La) (Incubo sulla città contaminata) (1980)",Action|Horror,"Set([""Action"", ""Horror""])","[0.4525727927684784, 0.0, 0.0, 0.0, 0.0, 0.28896257281303406, 0.010225408710539341, 0.9989723563194275, 0.026953598484396935, 0.15475556254386902, 0.16511662304401398, 0.48570483922958374, 0.7637420892715454, 0.3905896842479706, 0.306688129901886, 0.0, 0.4843873083591461, 0.20443929731845856, 0.11554466933012009, 0.0, 0.17567721009254456, 0.0, 0.28482893109321594, 0.31120848655700684, 0.2049703747034073]",1980,5.6
5543,"Swarm, The (1978)",Action|Horror|Sci-Fi,"Set([""Sci-Fi"", ""Action"", ""Horror""])","[0.2339874655008316, 0.0, 0.0, 0.0, 0.08279688656330109, 0.5049112439155579, 0.03964684158563614, 0.36515340209007263, 0.04409394785761833, 0.002909427974373102, 0.0533413328230381, 0.27533942461013794, 0.5027456879615784, 0.022511368617415428, 0.22684630751609802, 0.410026490688324, 0.3227784335613251, 0.42003047466278076, 0.0033159281592816114, 0.0, 0.6519845128059387, 0.0, 0.04484597593545914, 0.0673634335398674, 0.3777797520160675]",1978,4.5
5544,Time After Time (1979),Sci-Fi|Thriller,"Set([""Sci-Fi"", ""Thriller""])","[0.14410001039505005, 0.2664121091365814, 0.4095953106880188, 0.07389762997627258, 0.22945648431777954, 0.1300809234380722, 0.20771051943302155, 0.35529381036758423, 0.03494197130203247, 0.26284509897232056, 0.09044476598501205, 0.3259083926677704, 0.34198346734046936, 0.30061450600624084, 0.6625238060951233, 0.2863340973854065, 0.07704304903745651, 0.303066223859787, 0.1640636920928955, 0.04008851200342178, 0.21828946471214294, 0.29344457387924194, 0.14988581836223602, 0.07477320730686188, 0.9414287209510803]",1979,7.1
5546,976-EVIL (1989),Horror,"Set([""Horror""])","[0.23645462095737457, 0.10257254540920258, 0.002633293392136693, 0.0034858554136008024, 0.03465648368000984, 0.38440316915512085, 0.0, 0.49159979820251465, 0.018170667812228203, 0.14575666189193726, 0.034473907202482224, 0.2513100802898407, 0.6968024969100952, 0.0861034020781517, 0.27603679895401, 0.35435277223587036, 0.2995261251926422, 0.2801935076713562, 0.11291385442018509, 0.0, 0.34548771381378174, 0.0010490332497283816, 0.08787161856889725, 0.06724346429109573, 0.12856830656528473]",1988,5.1
5548,Down and Out in Beverly Hills (1986),Comedy,"Set([""Comedy""])","[0.10440991073846817, 0.30863189697265625, 0.3759697675704956, 0.10639680176973343, 0.30934640765190125, 0.20038782060146332, 0.11629427969455719, 0.2584978938102722, 0.03596354275941849, 0.2917528450489044, 0.0928732380270958, 0.1286686658859253, 0.290912002325058, 0.23661164939403534, 0.6045292019844055, 0.28815335035324097, 0.06988465040922165, 0.27253594994544983, 0.20314745604991913, 0.06407073140144348, 0.21048834919929504, 0.34543392062187195, 0.169666588306427, 0.05993107333779335, 0.6757132411003113]",1986,6.2
5550,Love Me Tender (1956),Musical|Western,"Set([""Musical"", ""Western""])","[0.1901201605796814, 0.17245469987392426, 0.6845335960388184, 0.03094807080924511, 0.11632974445819855, 0.17925973236560822, 0.0, 0.32321128249168396, 0.14772960543632507, 0.08258570730686188, 0.13959740102291107, 0.24160680174827576, 0.06503499299287796, 0.21330969035625458, 0.7353875041007996, 0.42418986558914185, 0.14138886332511902, 0.2869441509246826, 0.1075049564242363, 0.015771465376019478, 0.2956436574459076, 0.0, 0.08741790056228638, 0.09825350344181061, 0.4195570945739746]",1956,6.2
5552,"Revenge of Frankenstein, The (1958)",Drama|Horror|Sci-Fi,"Set([""Sci-Fi"", ""Drama"", ""Horror""])","[0.39553573727607727, 0.1127658560872078, 0.12916116416454315, 0.019483080133795738, 0.0, 0.24295024573802948, 0.0, 0.8336874842643738, 0.014398209750652313, 0.18415135145187378, 0.1626870483160019, 0.7215592265129089, 0.5855085849761963, 0.3981783986091614, 0.14674733579158783, 0.022870615124702454, 0.40596237778663635, 0.39359572529792786, 0.23507949709892273, 0.006811182945966721, 0.287610799074173, 0.14104241132736206, 0.2926008403301239, 0.30354076623916626, 0.6316816210746765]",1958,6.8
5553,Stakeout (1987),Comedy|Crime|Romance|Thriller,"Set([""Thriller"", ""Comedy"", ""Romance"", ""Crime""])","[0.09385033696889877, 0.342619925737381, 0.3500777781009674, 0.05879383161664009, 0.3617970943450928, 0.21191415190696716, 0.15475082397460938, 0.13571220636367798, 0.03293392434716225, 0.19850853085517883, 0.05576975643634796, 0.20264305174350739, 0.2597101032733917, 0.21339599788188934, 0.5847642421722412, 0.369294673204422, 0.058808814734220505, 0.24269676208496094, 0.09980037808418274, 0.0274618212133646, 0.4127947688102722, 0.22030362486839294, 0.08518010377883911, 0.03534897044301033, 0.8108484745025635]",1987,6.6
5555,Wolfen (1981),Horror,"Set([""Horror""])","[0.14420770108699799, 0.1399407684803009, 0.1775120496749878, 0.040461111813783646, 0.15116547048091888, 0.275961309671402, 0.20449493825435638, 0.3710407018661499, 0.019741864874958992, 0.22684946656227112, 0.06191252917051315, 0.32995879650115967, 0.43449273705482483, 0.2132088541984558, 0.3996305465698242, 0.19108185172080994, 0.17480285465717316, 0.33486151695251465, 0.14449718594551086, 0.026896672323346138, 0.24704544246196747, 0.22936907410621643, 0.11955377459526062, 0.07386820763349533, 0.8769218325614929]",1981,6.3
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller,"Set([""Thriller"", ""Crime"", ""Horror""])","[0.09373410791158676, 0.08901765942573547, 0.0, 0.04477781429886818, 0.35895273089408875, 0.4590860605239868, 0.16408221423625946, 0.12756206095218658, 0.021660370752215385, 0.0, 0.0018707237904891372, 0.08646555989980698, 0.34710919857025146, 0.0, 0.015264511108398438, 0.2660176753997803, 0.3131210207939148, 0.7062659859657288, 0.06709959357976913, 0.0, 0.40957963466644287, 0.04022993519902229, 0.0, 0.017225002869963646, 0.408270001411438]",2002,3.4
5557,Slap Her... She's French (a.k.a. She Gets What She Wants) (2002),Comedy,"Set([""Comedy""])","[0.0, 0.09543390572071075, 0.38362735509872437, 0.07742266356945038, 0.4368739724159241, 0.5343239903450012, 0.0, 0.0, 0.06779040396213531, 0.29757192730903625, 0.0, 0.0, 0.0, 0.0, 0.5178835391998291, 0.5909432172775269, 0.25308096408843994, 0.5274659395217896, 0.07595159858465195, 0.0, 0.5101852416992188, 0.0, 0.0, 0.0013757344568148255, 0.4462779760360718]",2002,5.0
5559,Mad Love (Juana la Loca) (2001),Drama,"Set([""Drama""])","[0.040023744106292725, 0.0, 0.16333502531051636, 0.13219967484474182, 0.6705663204193115, 0.20562779903411865, 1.1241761445999146, 0.4365738332271576, 0.030525021255016327, 0.20429542660713196, 0.17135414481163025, 0.07789386808872223, 0.42157575488090515, 0.39567330479621887, 0.01453837938606739, 0.0, 0.06929510831832886, 0.4659029543399811, 0.18213945627212524, 0.11906242370605469, 0.0864250510931015, 0.46929866075515747, 0.2628100514411926, 0.14029453694820404, 0.5658597946166992]",2001,6.6
5560,À nous la liberté (Freedom for Us) (1931),Comedy|Musical,"Set([""Comedy"", ""Musical""])","[0.1263667792081833, 0.2061561793088913, 0.5907396674156189, 0.13839936256408691, 0.003400408895686269, 0.0, 0.3582942485809326, 0.6308250427246094, 0.019519705325365067, 0.5781266093254089, 0.20469123125076294, 0.3246062397956848, 0.14552052319049835, 0.7264522314071655, 0.4576626121997833, 0.0, 0.0, 0.14940384030342102, 0.5724589824676514, 0.1638389378786087, 0.0, 0.8570247888565063, 0.4747515320777893, 0.2087491899728775, 0.49434205889701843]",1931,7.5
5561,True Colors (1991),Drama,"Set([""Drama""])","[0.036966774612665176, 0.24173559248447418, 0.2534235119819641, 0.07184194773435593, 0.40007108449935913, 0.04087265580892563, 0.4193209409713745, 0.13830773532390594, 0.017880190163850784, 0.28570276498794556, 0.056330036371946335, 0.2216777205467224, 0.41409939527511597, 0.2909778356552124, 0.5904508829116821, 0.2586023211479187, 0.0, 0.21508656442165375, 0.10030046105384827, 0.04784582182765007, 0.1645066887140274, 0.4093305170536041, 0.11950971186161041, 0.03179124742746353, 0.7901593446731567]",1991,6.3
5563,City by the Sea (2002),Crime|Drama,"Set([""Drama"", ""Crime""])","[0.038350917398929596, 0.22618937492370605, 0.27980729937553406, 0.08820604532957077, 0.45226284861564636, 0.2139277309179306, 0.35332655906677246, 0.1306108683347702, 0.02732199616730213, 0.24840328097343445, 0.05209149420261383, 0.1471739262342453, 0.2544536292552948, 0.14408259093761444, 0.4505460858345032, 0.28750452399253845, 0.07207918167114258, 0.3467243015766144, 0.1582813560962677, 0.048927634954452515, 0.3207724392414093, 0.34501323103904724, 0.11436282843351364, 0.04174411669373512, 0.7590711712837219]",2002,6.1
5564,Swimfan (2002),Thriller,"Set([""Thriller""])","[0.040018267929553986, 0.23361819982528687, 0.08679313957691193, 0.09570179134607315, 0.5271470546722412, 0.40682151913642883, 0.2329452633857727, 0.041741546243429184, 0.02101142518222332, 0.11064358055591583, 0.0, 0.1076778843998909, 0.2898207902908325, 0.0, 0.20489902794361115, 0.4928824007511139, 0.19101983308792114, 0.5758937001228333, 0.08374745398759842, 0.020715564489364624, 0.4989345073699951, 0.1371414065361023, 0.0052360231056809425, 0.0017477362416684628, 0.42152389883995056]",2002,5.1
5568,Johnny Dangerously (1984),Comedy,"Set([""Comedy""])","[0.08387601375579834, 0.04875234141945839, 0.14617525041103363, 0.006314078811556101, 0.17231233417987823, 0.2207760065793991, 0.251436710357666, 0.20535486936569214, 0.014624371193349361, 0.33808019757270813, 0.015273467637598515, 0.2628225088119507, 0.5486077070236206, 0.2317020148038864, 0.7773362994194031, 0.31303897500038147, 0.10547933727502823, 0.13148483633995056, 0.019753694534301758, 0.0, 0.4147222340106964, 0.05101250857114792, 0.014292888343334198, 0.014947508461773396, 0.7881462574005127]",1984,6.5
5569,"Last House on the Left, The (1972)",Crime|Horror|Thriller,"Set([""Thriller"", ""Crime"", ""Horror""])","[0.24930091202259064, 0.16420884430408478, 0.014869855716824532, 0.04182972013950348, 0.0865262821316719, 0.24018891155719757, 0.2576061487197876, 0.5396025776863098, 0.011770868673920631, 0.24276378750801086, 0.09058669954538345, 0.4575209319591522, 0.8781523108482361, 0.20086821913719177, 0.20027028024196625, 0.21270258724689484, 0.1896277666091919, 0.3261389136314392, 0.15702421963214874, 0.04101795330643654, 0.3702183663845062, 0.35420525074005127, 0.2686291038990021, 0.10627084225416183, 0.5416922569274902]",2009,6.5
5570,Thesis (Tesis) (1996),Drama|Horror|Thriller,"Set([""Thriller"", ""Drama"", ""Horror""])","[0.0726497545838356, 0.13812203705310822, 0.2535250782966614, 0.03964298591017723, 0.2116302251815796, 0.13537496328353882, 0.5021511912345886, 0.29899856448173523, 0.0009206324466504157, 0.42306047677993774, 0.020552443340420723, 0.4971383213996887, 0.592698335647583, 0.3400774300098419, 0.6333771347999573, 0.09536290913820267, 0.1079026386141777, 0.2504050135612488, 0.1782088577747345, 0.020527111366391182, 0.15508610010147095, 0.5034887194633484, 0.12065570056438446, 0.05178125575184822, 0.8887608647346497]",1996,7.4
5572,Barbershop (2002),Comedy,"Set([""Comedy""])","[0.02451786957681179, 0.30461549758911133, 0.43489131331443787, 0.15144003927707672, 0.18977989256381989, 0.13867495954036713, 0.2645091116428375, 0.10857677459716797, 0.02184617891907692, 0.4878427982330322, 0.05215637758374214, 0.12949173152446747, 0.08468306809663773, 0.2002364695072174, 0.5834407806396484, 0.49633750319480896, 0.0272163525223732, 0.38454824686050415, 0.22977833449840546, 0.07108040899038315, 0.34027421474456787, 0.4072052836418152, 0.07526914030313492, 0.04748460277915001, 0.7075694799423218]",2002,6.3
5573,Stealing Harvard (2002),Comedy|Crime,"Set([""Comedy"", ""Crime""])","[0.018699390813708305, 0.032648518681526184, 0.0, 0.021503612399101257, 0.24380479753017426, 0.36074715852737427, 0.37368157505989075, 0.05332713574171066, 0.02720249444246292, 0.3788421154022217, 0.025173895061016083, 0.09939199686050415, 0.5534366965293884, 0.15043708682060242, 0.42107489705085754, 0.37270432710647583, 0.0411946065723896, 0.05152713134884834, 0.0, 0.01874268427491188, 0.6651086211204529, 0.0, 0.052769843488931656, 0.009466121904551983, 0.34510406851768494]",2002,5.1
5574,"Transporter, The (2002)",Action|Crime,"Set([""Crime"", ""Action""])","[0.03313003480434418, 0.022205593064427376, 0.09211936593055725, 0.01456296257674694, 0.35552990436553955, 0.4009992480278015, 0.40789344906806946, 0.062400057911872864, 0.0280914269387722, 0.3367864489555359, 0.011610233224928379, 0.23809188604354858, 0.3569398522377014, 0.14971764385700226, 0.468604177236557, 0.31539615988731384, 0.14245308935642242, 0.26071733236312866, 0.016127217561006546, 0.007981334812939167, 0.6655832529067993, 0.030746258795261383, 0.01797129027545452, 0.020043961703777313, 0.9100329279899597]",2012,6.5
5575,Alias Betty (Betty Fisher et autres histoires) (2001),Crime|Drama,"Set([""Drama"", ""Crime""])","[0.37159308791160583, 0.05531695485115051, 0.22389370203018188, 0.19119352102279663, 0.27718067169189453, 0.4434036314487457, 0.47147491574287415, 0.7131747603416443, 0.08050855249166489, 0.6996703743934631, 0.14423544704914093, 0.010231850668787956, 0.42759594321250916, 0.2472977638244629, 0.12006483227014542, 0.0, 0.26315388083457947, 0.445770800113678, 0.47933444380760193, 0.111440010368824, 0.06488851457834244, 0.6654948592185974, 0.2840515971183777, 0.2015344798564911, 0.6681901812553406]",2001,6.8
5577,Igby Goes Down (2002),Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.011008613742887974, 0.15382269024848938, 0.17341631650924683, 0.09436502307653427, 0.29794755578041077, 0.07282241433858871, 0.5431385636329651, 0.24609699845314026, 0.0, 0.42752206325531006, 0.01736384443938732, 0.3544164299964905, 0.6392719149589539, 0.2171369045972824, 0.7233173847198486, 0.09045698493719101, 0.040759097784757614, 0.15365181863307953, 0.1782068908214569, 0.04365818575024605, 0.085806705057621, 0.6086835265159607, 0.13013382256031036, 0.013840924948453903, 0.6914440989494324]",2002,6.9
5580,Aspen Extreme (1993),Action,"Set([""Action""])","[0.03292468935251236, 0.22438330948352814, 0.031709831207990646, 0.046243369579315186, 0.44355469942092896, 0.2323925793170929, 0.26512476801872253, 0.009683938696980476, 0.01852070726454258, 0.22631289064884186, 0.011210630647838116, 0.056013934314250946, 0.38073742389678955, 0.02084089070558548, 0.5189087986946106, 0.4067090153694153, 0.03186701610684395, 0.18170753121376038, 0.01938624493777752, 0.014540990814566612, 0.5930934548377991, 0.1230839416384697, 0.01811060681939125, 0.002544412389397621, 0.5459676384925842]",1993,6.0
5581,Betsy's Wedding (1990),Comedy,"Set([""Comedy""])","[0.03804539889097214, 0.1814134418964386, 0.21893486380577087, 0.08339401334524155, 0.38677316904067993, 0.2605360150337219, 0.23767434060573578, 0.13975808024406433, 0.025071900337934494, 0.24604107439517975, 0.04295612499117851, 0.14001581072807312, 0.2862223982810974, 0.17536385357379913, 0.5219796895980835, 0.27585574984550476, 0.06357704102993011, 0.2409735769033432, 0.08495796471834183, 0.031665027141571045, 0.3592269718647003, 0.22813823819160461, 0.06129705160856247, 0.01839851215481758, 0.704974889755249]",1990,5.6
5582,Captain Ron (1992),Adventure|Comedy,"Set([""Comedy"", ""Adventure""])","[0.11226339638233185, 0.15369021892547607, 0.1335558444261551, 0.006086509209126234, 0.3185092806816101, 0.399522989988327, 0.11288286745548248, 0.10131096839904785, 0.045892924070358276, 0.12733271718025208, 0.04927069693803787, 0.1956184208393097, 0.3128834366798401, 0.17361651360988617, 0.43702638149261475, 0.3980342149734497, 0.13837528228759766, 0.20769096910953522, 0.0, 0.0038225201424211264, 0.6322605609893799, 0.0, 0.04003441706299782, 0.03043869324028492, 0.6125271916389465]",1992,5.8
5583,"Devil Bat, The (1940)",Crime|Horror|Mystery|Sci-Fi,"Set([""Sci-Fi"", ""Mystery"", ""Crime"", ""Horror""])","[0.3288167417049408, 0.08245407044887543, 0.1865716129541397, 0.03718366101384163, 0.0, 0.21924450993537903, 0.0, 0.7617470622062683, 0.05057230219244957, 0.3054504692554474, 0.15175867080688477, 0.3897153437137604, 0.46552926301956177, 0.23959481716156006, 0.18912412226200104, 0.21065662801265717, 0.18809999525547028, 0.4487189054489136, 0.29390692710876465, 0.032469552010297775, 0.1738526076078415, 0.0, 0.22217220067977905, 0.21736863255500793, 0.4575808346271515]",1940,5.5
5584,Ernest Goes to Jail (1990),Comedy,"Set([""Comedy""])","[0.2070605605840683, 0.22407539188861847, 0.08978459984064102, 0.0, 0.08225793391466141, 0.5976482033729553, 0.0, 0.30380508303642273, 0.07261095941066742, 0.15803207457065582, 0.09402056783437729, 0.0, 0.38454556465148926, 0.26511508226394653, 0.6330971717834473, 0.343158483505249, 0.2317999005317688, 0.03761845827102661, 0.11896653473377228, 0.012832775712013245, 0.7105711102485657, 0.0, 0.0690813660621643, 0.08502346277236938, 0.13546203076839447]",1990,5.4
5585,Ernest Scared Stupid (1991),Comedy,"Set([""Comedy""])","[0.2306850105524063, 0.15645770728588104, 0.08296071738004684, 0.0, 0.08220173418521881, 0.7284116744995117, 0.0, 0.3544541597366333, 0.07788586616516113, 0.14569303393363953, 0.08113711327314377, 0.0, 0.38674837350845337, 0.19549380242824554, 0.6323819160461426, 0.40722015500068665, 0.31672918796539307, 0.11338939517736435, 0.10839632898569107, 0.006747889798134565, 0.6973009705543518, 0.0, 0.03291520103812218, 0.07931974530220032, 0.04795575514435768]",1991,5.7
5587,"Hills Have Eyes Part II, The (1985)",Horror,"Set([""Horror""])","[0.09666445106267929, 0.3916294574737549, 0.006804106757044792, 0.06729019433259964, 0.31306442618370056, 0.32733798027038574, 0.06733880192041397, 0.14601801335811615, 0.0, 0.0, 0.008875041268765926, 0.053385425359010696, 0.6077166795730591, 0.0, 0.017000950872898102, 0.6203206777572632, 0.026873189955949783, 0.5432594418525696, 0.006651547271758318, 0.002162223681807518, 0.5579456686973572, 0.038634005934000015, 0.048306383192539215, 0.008053907193243504, 0.33608531951904297]",1984,3.8
5588,"Hills Have Eyes, The (1977)",Horror,"Set([""Horror""])","[0.2713044285774231, 0.2117350846529007, 0.1656813621520996, 0.026196535676717758, 0.0, 0.17010623216629028, 0.11531621962785721, 0.5885461568832397, 0.014598670415580273, 0.19502192735671997, 0.099955715239048, 0.5635523200035095, 0.6628687381744385, 0.2883315682411194, 0.24627898633480072, 0.22321851551532745, 0.11442743241786957, 0.27007928490638733, 0.2224063128232956, 0.029205383732914925, 0.3187732696533203, 0.2779073417186737, 0.25549381971359253, 0.13148808479309082, 0.5339874029159546]",2006,6.4
5589,Indian Summer (1993),Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.0613054521381855, 0.20528410375118256, 0.3781038820743561, 0.06769733875989914, 0.5210860371589661, 0.20210276544094086, 0.27702033519744873, 0.15618421137332916, 0.030490746721625328, 0.16568389534950256, 0.044197987765073776, 0.09626839309930801, 0.3089296221733093, 0.09823731333017349, 0.6937975883483887, 0.37117481231689453, 0.09933509677648544, 0.38834890723228455, 0.08853808790445328, 0.029143963009119034, 0.3001488745212555, 0.208938866853714, 0.045553456991910934, 0.022962432354688644, 0.6780915856361389]",1993,6.5
5591,Monkey Trouble (1994),Children|Comedy,"Set([""Comedy"", ""Children""])","[0.12702682614326477, 0.4945469796657562, 0.3138267993927002, 0.11552376300096512, 0.45030486583709717, 0.5115839838981628, 0.00539442477747798, 0.20991802215576172, 0.04681858420372009, 0.10228703171014786, 0.08185452222824097, 0.0, 0.11200255900621414, 0.0, 0.4879246652126312, 0.4614047110080719, 0.23124271631240845, 0.43559786677360535, 0.2525249719619751, 0.06685783714056015, 0.47063836455345154, 0.21663357317447662, 0.14053434133529663, 0.0694361999630928, 0.2673288583755493]",1994,5.3
5593,No Way to Treat a Lady (1968),Crime|Drama|Thriller,"Set([""Thriller"", ""Drama"", ""Crime""])","[0.1833282858133316, 0.19824287295341492, 0.6478540897369385, 0.0635983794927597, 0.17161892354488373, 0.15894681215286255, 0.11002016067504883, 0.46675044298171997, 0.06467790901660919, 0.3606403172016144, 0.09440851956605911, 0.336987167596817, 0.0, 0.40750646591186523, 0.7329028844833374, 0.39296936988830566, 0.07843341678380966, 0.33693188428878784, 0.21516957879066467, 0.011737249791622162, 0.11266492307186127, 0.276102215051651, 0.21062436699867249, 0.06310349702835083, 0.7365217208862305]",1968,7.1
5596,Spaced Invaders (1990),Adventure|Comedy|Sci-Fi,"Set([""Sci-Fi"", ""Comedy"", ""Adventure""])","[0.13387680053710938, 0.014699338003993034, 0.0, 0.0, 0.23808278143405914, 0.5405734181404114, 0.07060743868350983, 0.18780454993247986, 0.06157667934894562, 0.15889689326286316, 0.024678243324160576, 0.08984186500310898, 0.3227500915527344, 0.12495452910661697, 0.5096660852432251, 0.19289177656173706, 0.29779335856437683, 0.12483342736959457, 0.0, 0.0, 0.5757289528846741, 0.0, 0.0, 0.05272325873374939, 0.6164628863334656]",1990,5.3
5597,Suburban Commando (1991),Comedy|Sci-Fi,"Set([""Sci-Fi"", ""Comedy""])","[0.12127584964036942, 0.15303084254264832, 0.07521576434373856, 0.017373960465192795, 0.29925617575645447, 0.5787824988365173, 0.0, 0.13028892874717712, 0.06090574711561203, 0.09436838328838348, 0.04246959462761879, 0.0, 0.19273272156715393, 0.0, 0.5016065239906311, 0.4164820611476898, 0.22658652067184448, 0.19571349024772644, 0.0452486090362072, 0.003893106011673808, 0.619491457939148, 0.0, 0.0, 0.03635944053530693, 0.31178048253059387]",1991,4.5
5598,Surf Ninjas (1993),Comedy,"Set([""Comedy""])","[0.12933611869812012, 0.059874776750802994, 0.02596433460712433, 0.001589548191986978, 0.3677190840244293, 0.6331161260604858, 0.0018741559470072389, 0.22623488306999207, 0.05410937964916229, 0.19418366253376007, 0.04444851353764534, 0.0, 0.44276535511016846, 0.09199367463588715, 0.6043283343315125, 0.2921663820743561, 0.19499985873699188, 0.1583544909954071, 0.07531360536813736, 0.0, 0.58941650390625, 0.0, 0.0037587261758744717, 0.05003038048744202, 0.1829308569431305]",1993,5.1
5599,Tabu: A Story of the South Seas (1931),Drama|Romance,"Set([""Romance"", ""Drama""])","[0.25039079785346985, 0.22066526114940643, 0.6339815258979797, 0.11458837985992432, 0.060722921043634415, 0.08019821345806122, 0.18840590119361877, 0.67963045835495, 0.0638221949338913, 0.34869638085365295, 0.23170213401317596, 0.4819506108760834, 0.2600198984146118, 0.547386884689331, 0.5748928785324097, 0.0, 0.09584707766771317, 0.25876253843307495, 0.4912538528442383, 0.12523619830608368, 0.0, 0.5582124590873718, 0.46021631360054016, 0.21778683364391327, 0.6413624882698059]",1931,7.5
5600,"Wanderers, The (1979)",Drama,"Set([""Drama""])","[0.1364092230796814, 0.193343386054039, 0.24549946188926697, 0.01600763574242592, 0.17558181285858154, 0.13993148505687714, 0.20062904059886932, 0.313453733921051, 0.02642161212861538, 0.2966994643211365, 0.06567366421222687, 0.35804399847984314, 0.516558825969696, 0.3346346616744995, 0.7346829175949097, 0.33427515625953674, 0.0815771073102951, 0.14304035902023315, 0.08435540646314621, 0.019817117601633072, 0.42493969202041626, 0.18244709074497223, 0.10601464658975601, 0.054495904594659805, 0.8074744939804077]",1979,7.4
5601,"Yearling, The (1946)",Children|Drama,"Set([""Children"", ""Drama""])","[0.1332365870475769, 0.5696550607681274, 0.5971847772598267, 0.10123845189809799, 0.3515808582305908, 0.013541961088776588, 0.18778125941753387, 0.22866114974021912, 0.038631390780210495, 0.08039089292287827, 0.14230714738368988, 0.3409942388534546, 0.05228038877248764, 0.37398552894592285, 0.5169917941093445, 0.22330227494239807, 0.006852776277810335, 0.3380063474178314, 0.23988895118236542, 0.08252314478158951, 0.1956409364938736, 0.6191303133964539, 0.2031632512807846, 0.09299159795045853, 0.8639293909072876]",1946,7.2
